cnt,casual,registered
0.16283865332237715,1.5074279640841886,-0.2959016405449609
0.32271727868150496,1.6696832134410713,-0.1571570807876684
0.07462975657251353,1.3451727147273058,-0.34875671092869137
-0.2010230457708103,0.5744602802821124,-0.42803931650428706
-0.28371888647380744,0.1891040630595157,-0.4016117813124218
-0.5759108569577307,-0.35850740351996385,-0.5733907600595459
-0.7633547625511908,-0.41935312202879493,-0.7782041577965014
-0.6971980899887932,-0.3787893096895742,-0.7121353198168383
-0.8184853230198557,-0.5207626528768466,-0.811238576786333
-0.8736158834885204,-0.6221721837248985,-0.8442729957761645
-0.9342595000040517,-0.6627359960641191,-0.9037349499578613
-0.9287464439571852,-0.6018902775552881,-0.9169487175537939
-0.9673378362852505,-0.7235817145729503,-0.9235556013517603
-1.0114422846601823,-0.7032998084033398,-0.983017555533457
-1.0334945088476482,-0.7235817145729503,-1.002838206927356
-1.005929228613316,-0.7235817145729503,-0.9698037879375244
-0.9673378362852505,-0.6018902775552881,-0.9631969041395582
-0.7468155944105914,-0.3787893096895742,-0.7715972739985352
-0.5703978009108642,-0.17597024799347066,-0.6262458304432763
-0.44911056787980175,-0.2570978726719121,-0.4544668516961523
-0.14589248530214552,0.14854025072029498,-0.2232259187673315
-0.23410138205200914,0.2296678753987364,-0.3553635947266577
-0.14037942925527905,0.5136145617732814,-0.33554294333275875
-0.09627498088034725,0.5136145617732814,-0.28268787294902825
-0.2561536062394751,0.1891040630595157,-0.3685773623225903
-0.16794470948961143,0.2905135939075675,-0.2959016405449609
-0.2892319425206739,-0.07456071714541891,-0.3223291757368261
-0.4766758481141341,-0.2570978726719121,-0.48750127068598387
-0.730276426269992,-0.5816083713856778,-0.6857077846249732
-0.846050603254188,-0.5816083713856778,-0.8244523443822657
-0.8791289395353868,-0.6221721837248985,-0.8508798795741308
-0.9397725560509181,-0.6627359960641191,-0.9103418337558277
-0.9783639483789834,-0.7032998084033398,-0.9433762527456592
-1.0114422846601823,-0.6830179022337295,-0.9896244393314233
-1.0169553407070488,-0.7235817145729503,-0.983017555533457
-1.0334945088476482,-0.7235817145729503,-1.002838206927356
-1.0004161725664493,-0.7235817145729503,-0.9631969041395582
-0.8239983790667221,-0.7235817145729503,-0.7517766226046362
-0.4380844557860688,-0.6018902775552881,-0.32893605953479244
0.35579561496270384,-0.41935312202879493,0.5629932531906593
-0.37744083927053756,-0.48019884053762596,-0.2959016405449609
-0.6641197537075944,-0.27737977884152243,-0.705528436018872
-0.730276426269992,-0.35850740351996385,-0.7583835064026025
-0.6089891932389295,-0.5613264652160674,-0.5469632248676807
-0.5869369690514636,-0.4396350281984053,-0.5601769924636133
-0.6034761371920631,-0.41935312202879493,-0.5866045276554784
-0.6475805855669949,-0.3382254973503535,-0.6658871332310742
-0.3167972227550063,-0.41935312202879493,-0.2430465701612304
0.34476950286897085,-0.21653406033269137,0.4837106476150636
0.2841258863534396,-0.2976616850111328,0.4374624610292994
-0.09076192483348076,-0.3787893096895742,0.01462189795945564
-0.4270583436923358,-0.6221721837248985,-0.3091154081408935
-0.7082242020825261,-0.6018902775552881,-0.6526733656351416
-0.8239983790667221,-0.7235817145729503,-0.7517766226046362
-0.9397725560509181,-0.7032998084033398,-0.897128066159895
-0.9563117241915176,-0.7032998084033398,-0.9169487175537939
-1.0224683967539152,-0.7235817145729503,-0.9896244393314233
-1.0279814528007818,-0.7235817145729503,-0.9962313231293897
-1.0279814528007818,-0.6830179022337295,-1.0094450907253223
-1.0334945088476482,-0.7032998084033398,-1.0094450907253223
-1.0004161725664493,-0.7235817145729503,-0.9631969041395582
-0.7688678185980574,-0.6424540898945088,-0.7121353198168383
-0.3112841667081398,-0.6221721837248985,-0.170370848383601
0.5377264645092975,-0.3382254973503535,0.7545928833316823
-0.09627498088034725,-0.3990712158591846,0.01462189795945564
-0.7192503141762591,-0.4599169343680156,-0.7121353198168383
-0.5979630811451966,-0.35850740351996385,-0.5998182952514111
-0.4601366799735347,-0.13540643565424998,-0.5073219220798828
-0.47116279206726763,-0.23681596650230174,-0.48750127068598387
-0.5703978009108642,-0.31794359118074317,-0.5799976438575122
-0.5648847448639978,-0.27737977884152243,-0.5866045276554784
-0.2947449985675404,-0.48019884053762596,-0.19679838357546625
0.6038831370716953,-0.0339969048061982,0.7347722319377833
0.5763178568373629,0.12825834455068463,0.6488827425642213
0.0029600279632493297,-0.31794359118074317,0.10711827113098396
-0.3167972227550063,-0.4599169343680156,-0.2298328025652978
-0.5869369690514636,-0.5613264652160674,-0.5205356896758154
-0.741302538363725,-0.6018902775552881,-0.6923146684229394
-0.8515636593010545,-0.5613264652160674,-0.8376661119781983
-0.9838770044258499,-0.6627359960641191,-0.9631969041395582
-0.9893900604727164,-0.7032998084033398,-0.9565900203415918
-1.0224683967539152,-0.7235817145729503,-0.9896244393314233
-1.0224683967539152,-0.7235817145729503,-0.9896244393314233
-1.0390075648945147,-0.7032998084033398,-1.0160519745232885
-1.005929228613316,-0.7235817145729503,-0.9698037879375244
-0.7798939306917904,-0.6424540898945088,-0.7253490874127709
-0.2947449985675404,-0.5613264652160674,-0.170370848383601
0.4054131193845021,-0.3990712158591846,0.6158483235743898
-0.19550998972394382,-0.5816083713856778,-0.044840056222241145
-0.6916850339419267,-0.4599169343680156,-0.6791009008270068
-0.5483455767233983,-0.19625215416308103,-0.5932114114534448
-0.6034761371920631,-0.41935312202879493,-0.5866045276554784
-0.5042411283484665,-0.4396350281984053,-0.4610737354941186
-0.6034761371920631,-0.3990712158591846,-0.5932114114534448
-0.6586066976607279,-0.4396350281984053,-0.6460664818371753
-0.846050603254188,-0.7235817145729503,-0.7782041577965014
-0.4050061195048699,-0.5004807467072363,-0.3223291757368261
-0.5759108569577307,-0.6018902775552881,-0.4941081544839502
-0.6475805855669949,-0.6221721837248985,-0.5733907600595459
-0.8019461548792562,-0.6424540898945088,-0.7517766226046362
-0.8956681076759864,-0.7235817145729503,-0.8376661119781983
-0.9122072758165858,-0.6627359960641191,-0.877307414765996
-0.9783639483789834,-0.7032998084033398,-0.9433762527456592
-1.0279814528007818,-0.7235817145729503,-0.9962313231293897
-1.0169553407070488,-0.7032998084033398,-0.9896244393314233
-1.0169553407070488,-0.7235817145729503,-0.983017555533457
-1.0390075648945147,-0.7235817145729503,-1.0094450907253223
-1.0334945088476482,-0.7235817145729503,-1.002838206927356
-1.0004161725664493,-0.7235817145729503,-0.9631969041395582
-0.846050603254188,-0.6830179022337295,-0.791417925392434
-0.5373194646296654,-0.6221721837248985,-0.4412530841002197
0.013986140056982283,-0.5816083713856778,0.2062215281004786
-0.3167972227550063,-0.6018902775552881,-0.18358461597953363
-0.6641197537075944,-0.41935312202879493,-0.6592802494331079
-0.7247633702231255,-0.6018902775552881,-0.6724940170290405
-0.5483455767233983,-0.3787893096895742,-0.533749457271748
-0.6696328097544608,-0.4599169343680156,-0.6526733656351416
-0.6255283613795289,-0.17597024799347066,-0.6923146684229394
-0.6861719778950602,-0.6424540898945088,-0.6130320628473437
-0.5759108569577307,-0.4599169343680156,-0.5403563410697143
-0.11832720506781315,-0.41935312202879493,-0.005198753434443287
-0.06870970064601487,-0.48019884053762596,0.07408385214115243
-0.32782333484873927,-0.48019884053762596,-0.2364396863632641
-0.5759108569577307,-0.6018902775552881,-0.4941081544839502
-0.7137372581293926,-0.5816083713856778,-0.6658871332310742
-0.7633547625511908,-0.5816083713856778,-0.7253490874127709
-0.8956681076759864,-0.6424540898945088,-0.8640936471700634
-1.0114422846601823,-0.7235817145729503,-0.9764106717354907
-1.0224683967539152,-0.7235817145729503,-0.9896244393314233
-1.005929228613316,-0.7235817145729503,-0.9698037879375244
-1.0224683967539152,-0.7235817145729503,-0.9896244393314233
-1.0279814528007818,-0.7235817145729503,-0.9962313231293897
-0.9783639483789834,-0.7032998084033398,-0.9433762527456592
-0.8901550516291199,-0.6830179022337295,-0.8442729957761645
-0.5207802964890659,-0.6424540898945088,-0.41482554890835444
0.09116892471311296,-0.5613264652160674,0.2921110174740406
-0.09076192483348076,-0.5004807467072363,0.05426320074725349
-0.6310414174263954,-0.48019884053762596,-0.5998182952514111
-0.5538586327702648,-0.3787893096895742,-0.5403563410697143
-0.5207802964890659,-0.41935312202879493,-0.48750127068598387
-0.4380844557860688,-0.35850740351996385,-0.4082186651103881
-0.5648847448639978,-0.19625215416308103,-0.6130320628473437
-0.4325713997392023,-0.11512452948463961,-0.48089438688801756
-0.12384026111467963,0.12825834455068463,-0.19019149977749994
0.5046481282280987,0.006566907533022511,0.6026345559784572
0.2841258863534396,0.006566907533022511,0.3383592040598048
-0.2947449985675404,-0.3990712158591846,-0.2232259187673315
-0.6200153053326625,-0.6830179022337295,-0.5205356896758154
-0.5318064085827989,-0.5410445590464571,-0.4610737354941186
-0.6365544734732619,-0.5207626528768466,-0.5932114114534448
-0.7523286504574579,-0.48019884053762596,-0.7451697388066699
-0.8681028274416539,-0.6627359960641191,-0.8244523443822657
-0.8681028274416539,-0.6424540898945088,-0.8310592281802319
-0.9287464439571852,-0.7032998084033398,-0.8839142985639624
-0.9949031165195829,-0.7032998084033398,-0.9631969041395582
-1.0169553407070488,-0.7235817145729503,-0.983017555533457
-1.0169553407070488,-0.7032998084033398,-0.9896244393314233
-0.9783639483789834,-0.6221721837248985,-0.9698037879375244
-0.9452856120977846,-0.6830179022337295,-0.9103418337558277
-0.741302538363725,-0.5207626528768466,-0.7187422036148047
-0.5648847448639978,-0.27737977884152243,-0.5866045276554784
-0.19550998972394382,0.10797643838107428,-0.2694741053530956
0.047064476338181144,0.7367155296389952,-0.18358461597953363
-0.030118308317949528,0.9800984036743196,-0.3553635947266577
-0.2892319425206739,0.4122050309252296,-0.48089438688801756
0.0029600279632493297,1.243763183879254,-0.4016117813124218
-0.2947449985675404,0.7367155296389952,-0.5932114114534448
0.03603836424444819,1.527709870253799,-0.4544668516961523
-0.030118308317949528,1.0815079345223713,-0.38839801371648924
-0.05768358855228191,0.6758698111301642,-0.28929475674699456
-0.22858832600514267,0.7164336234693849,-0.5073219220798828
-0.5759108569577307,-0.13540643565424998,-0.6460664818371753
-0.6200153053326625,-0.23681596650230174,-0.6658871332310742
-0.741302538363725,-0.4396350281984053,-0.7451697388066699
-0.7523286504574579,-0.31794359118074317,-0.7980248091904004
-0.8295114351135886,-0.5613264652160674,-0.811238576786333
-0.857076715347921,-0.5613264652160674,-0.8442729957761645
-0.9122072758165858,-0.6221721837248985,-0.8905211823619287
-0.9838770044258499,-0.6627359960641191,-0.9631969041395582
-1.0279814528007818,-0.6627359960641191,-1.0160519745232885
-1.0169553407070488,-0.7032998084033398,-0.9896244393314233
-0.8625897713947874,-0.5207626528768466,-0.8640936471700634
-0.8625897713947874,-0.4599169343680156,-0.8839142985639624
-0.7027111460356597,-0.35850740351996385,-0.7253490874127709
-0.26166666228634156,0.6555879049605539,-0.5271425734737817
0.14078642913491124,1.527709870253799,-0.32893605953479244
0.2951519984471726,2.095603243002889,-0.32893605953479244
0.6810659217278259,2.6432147095823684,-0.044840056222241145
0.9787709482586157,3.7181557365717173,-0.03823317242427483
0.8795359394150191,4.144075766133534,-0.2959016405449609
0.5652917447436299,2.805469958939251,-0.2364396863632641
0.6259353612591612,2.2578584923597718,0.01462189795945564
0.4660567359000333,2.278140398529382,-0.18358461597953363
-0.09627498088034725,0.7164336234693849,-0.34875671092869137
-0.25064055019260856,0.3107955000771778,-0.4016117813124218
-0.6089891932389295,-0.23681596650230174,-0.6526733656351416
-0.7964330988323898,-0.5613264652160674,-0.7715972739985352
-0.846050603254188,-0.5816083713856778,-0.8244523443822657
-0.8736158834885204,-0.5410445590464571,-0.8707005309680298
-1.0114422846601823,-0.7032998084033398,-0.983017555533457
-0.9838770044258499,-0.5816083713856778,-0.9896244393314233
-1.0334945088476482,-0.7032998084033398,-1.0094450907253223
-1.0390075648945147,-0.7032998084033398,-1.0160519745232885
-1.0334945088476482,-0.7032998084033398,-1.0094450907253223
-1.005929228613316,-0.7235817145729503,-0.9698037879375244
-0.7909200427855233,-0.6627359960641191,-0.7319559712107373
-0.1789708215833444,-0.5816083713856778,-0.025019404828342216
0.8244053789463544,-0.09484262331502925,1.0188682352503347
-0.1734577655364779,-0.23681596650230174,-0.13072954559580316
-0.5483455767233983,-0.013714998636587844,-0.6526733656351416
-0.3609016711299381,0.45276884326445027,-0.5799976438575122
-0.1789708215833444,0.47305074943406067,-0.3685773623225903
-0.27820583042694097,0.2296678753987364,-0.4082186651103881
-0.36641472717680457,0.2296678753987364,-0.5139288058778491
-0.2561536062394751,0.2296678753987364,-0.38179112991852293
-0.0025530280836171468,0.47305074943406067,-0.1571570807876684
0.9732578922117492,0.9598164975047091,0.8536961403011769
1.0835190131490786,0.8584069666566574,1.0188682352503347
0.48810896008749927,0.3107955000771778,0.4837106476150636
-0.09076192483348076,0.08769453221146392,-0.13733642939376947
-0.5207802964890659,-0.3382254973503535,-0.5139288058778491
-0.6310414174263954,-0.3787893096895742,-0.6328527142412427
-0.7798939306917904,-0.35850740351996385,-0.8178454605842993
-0.9232333879103187,-0.5207626528768466,-0.9367693689476929
-0.961824780238384,-0.5207626528768466,-0.983017555533457
-1.0169553407070488,-0.7235817145729503,-0.983017555533457
-1.0224683967539152,-0.7032998084033398,-0.9962313231293897
-1.0334945088476482,-0.7235817145729503,-1.002838206927356
-1.0169553407070488,-0.7235817145729503,-0.983017555533457
-0.8350244911604551,-0.6830179022337295,-0.7782041577965014
-0.3057711106612733,-0.5207626528768466,-0.19679838357546625
-0.1789708215833444,-0.5410445590464571,-0.03823317242427483
-0.7909200427855233,-0.6830179022337295,-0.7253490874127709
-0.8901550516291199,-0.6627359960641191,-0.8508798795741308
-0.9397725560509181,-0.7032998084033398,-0.897128066159895
-0.8350244911604551,-0.6018902775552881,-0.8046316929883667
-0.7357894823168585,-0.6221721837248985,-0.6791009008270068
-0.6255283613795289,-0.5410445590464571,-0.5733907600595459
-0.6696328097544608,-0.6018902775552881,-0.6064251790493774
-0.32782333484873927,-0.3787893096895742,-0.2694741053530956
0.46054367985316685,-0.17597024799347066,0.6092414397764234
0.427465343571968,-0.3382254973503535,0.622455207372356
-0.16243165344274496,-0.48019884053762596,-0.03823317242427483
-0.5428325206765319,-0.6424540898945088,-0.4412530841002197
-0.5538586327702648,-0.5613264652160674,-0.48089438688801756
-0.7909200427855233,-0.6627359960641191,-0.7319559712107373
-0.9011811637228528,-0.6627359960641191,-0.8640936471700634
-0.961824780238384,-0.7235817145729503,-0.9169487175537939
-1.0334945088476482,-0.7235817145729503,-1.002838206927356
-1.0169553407070488,-0.7235817145729503,-0.983017555533457
-1.0224683967539152,-0.7235817145729503,-0.9896244393314233
-1.0390075648945147,-0.7235817145729503,-1.0094450907253223
-0.972850892332117,-0.7032998084033398,-0.9367693689476929
-0.7357894823168585,-0.6424540898945088,-0.6724940170290405
-0.3112841667081398,-0.6627359960641191,-0.1571570807876684
0.7472225942902236,-0.3787893096895742,1.0188682352503347
-0.13486637320841258,-0.5613264652160674,0.02122878175742195
-0.6641197537075944,-0.2976616850111328,-0.6989215522209058
-0.5318064085827989,-0.2570978726719121,-0.5535701086656469
-0.3057711106612733,-0.27737977884152243,-0.27608098915106194
-0.4270583436923358,-0.13540643565424998,-0.46768061929208493
-0.4105191755517364,-0.013714998636587844,-0.48750127068598387
-0.39949306345800345,-0.0339969048061982,-0.46768061929208493
-0.11281414902094668,-0.17597024799347066,-0.07787447521207269
0.9181273317430844,0.3513593124163985,0.985833816260503
0.7472225942902236,0.14854025072029498,0.8470892565032105
0.23450838193164134,0.006566907533022511,0.278897249878108
-0.267179718333208,-0.41935312202879493,-0.18358461597953363
-0.4821889041610006,-0.35850740351996385,-0.4610737354941186
-0.5814239130045972,-0.4599169343680156,-0.5469632248676807
-0.8239983790667221,-0.5004807467072363,-0.8244523443822657
-0.9342595000040517,-0.6221721837248985,-0.9169487175537939
-0.972850892332117,-0.6830179022337295,-0.9433762527456592
-1.005929228613316,-0.7235817145729503,-0.9698037879375244
-1.0279814528007818,-0.7235817145729503,-0.9962313231293897
-1.0390075648945147,-0.7235817145729503,-1.0094450907253223
-1.0114422846601823,-0.7235817145729503,-0.9764106717354907
-0.6916850339419267,-0.6221721837248985,-0.6262458304432763
-0.16243165344274496,-0.5613264652160674,-0.011805637232409598
0.6865789777746923,-0.2570978726719121,0.9065512106849074
-0.10730109297408019,-0.41935312202879493,0.008015014161489331
-0.5207802964890659,-0.13540643565424998,-0.5799976438575122
-0.37192778322367104,0.006566907533022511,-0.447859967898186
-0.2010230457708103,0.06741262604185358,-0.2628672215551293
-0.30025805461440686,0.006566907533022511,-0.361970478524624
-0.1789708215833444,0.20938596922912606,-0.28268787294902825
-0.16243165344274496,-0.17597024799347066,-0.13733642939376947
0.1297603170411783,0.33107740624678816,0.04765631694928719
0.8464576031338202,0.554178374112502,0.8338754889072779
0.7913270426651554,0.6555879049605539,0.7347722319377833
0.20143004565044248,-0.0339969048061982,0.25246971468624274
0.07462975657251353,0.026848813702632864,0.08069073593911873
-0.44911056787980175,-0.3382254973503535,-0.42803931650428706
-0.5979630811451966,-0.35850740351996385,-0.5998182952514111
-0.7468155944105914,-0.5410445590464571,-0.7187422036148047
-0.9066942197697193,-0.6424540898945088,-0.877307414765996
-0.9949031165195829,-0.6627359960641191,-0.9764106717354907
-0.972850892332117,-0.6627359960641191,-0.9499831365436255
-1.0390075648945147,-0.7235817145729503,-1.0094450907253223
-1.0390075648945147,-0.7235817145729503,-1.0094450907253223
-0.9949031165195829,-0.7032998084033398,-0.9631969041395582
-0.8515636593010545,-0.6830179022337295,-0.7980248091904004
-0.42154528764546934,-0.6424540898945088,-0.2959016405449609
0.1738647654161101,-0.4599169343680156,0.35817985545370373
-0.024605252271083053,-0.3787893096895742,0.09390450353505135
-0.6420675295201284,-0.5207626528768466,-0.5998182952514111
-0.5042411283484665,-0.3382254973503535,-0.4941081544839502
-0.6034761371920631,-0.13540643565424998,-0.6791009008270068
-0.8129722669729892,-0.5816083713856778,-0.7848110415944678
-0.961824780238384,-0.6830179022337295,-0.9301624851497265
-0.9066942197697193,-0.7032998084033398,-0.8574867633720972
-0.7137372581293926,-0.6830179022337295,-0.6328527142412427
-0.22858832600514267,-0.5207626528768466,-0.10430201040393793
-0.7027111460356597,-0.5613264652160674,-0.6592802494331079
-0.7523286504574579,-0.7032998084033398,-0.6724940170290405
-0.6971980899887932,-0.48019884053762596,-0.6791009008270068
-0.7468155944105914,-0.5004807467072363,-0.7319559712107373
-0.7633547625511908,-0.5410445590464571,-0.7385628550087036
-0.8515636593010545,-0.6424540898945088,-0.811238576786333
-0.8736158834885204,-0.6221721837248985,-0.8442729957761645
-0.9342595000040517,-0.6627359960641191,-0.9037349499578613
-0.9507986681446511,-0.6830179022337295,-0.9169487175537939
-0.9673378362852505,-0.6627359960641191,-0.9433762527456592
-1.0279814528007818,-0.7235817145729503,-0.9962313231293897
-1.0169553407070488,-0.7235817145729503,-0.983017555533457
-0.972850892332117,-0.7235817145729503,-0.9301624851497265
-0.9287464439571852,-0.5613264652160674,-0.9301624851497265
-0.7468155944105914,-0.5816083713856778,-0.705528436018872
-0.5042411283484665,-0.17597024799347066,-0.5469632248676807
-0.3112841667081398,0.14854025072029498,-0.42143243270632075
-0.26166666228634156,0.3107955000771778,-0.41482554890835444
0.06911670052564704,0.8786888728262677,-0.20340526737343256
0.17937782146297657,1.58855558876263,-0.3025085243429272
0.12424726099431181,1.182917465370423,-0.2364396863632641
0.06360364447878057,1.00038030984393,-0.24965345395919672
0.008473084010115806,0.7569974358086056,-0.2364396863632641
0.37233478310330326,1.872502275137175,-0.16376396458563472
-0.06870970064601487,0.24994978156834677,-0.16376396458563472
-0.32782333484873927,0.2296678753987364,-0.46768061929208493
-0.5318064085827989,-0.3382254973503535,-0.5271425734737817
-0.6310414174263954,-0.5207626528768466,-0.5866045276554784
-0.5648847448639978,-0.2976616850111328,-0.5799976438575122
-0.730276426269992,-0.48019884053762596,-0.7187422036148047
-0.7523286504574579,-0.6221721837248985,-0.6989215522209058
-0.8405375472073215,-0.6018902775552881,-0.811238576786333
-0.846050603254188,-0.48019884053762596,-0.8574867633720972
-0.9563117241915176,-0.6221721837248985,-0.9433762527456592
-1.0169553407070488,-0.6627359960641191,-1.002838206927356
-1.0224683967539152,-0.7235817145729503,-0.9896244393314233
-1.0224683967539152,-0.7235817145729503,-0.9896244393314233
-0.9893900604727164,-0.6627359960641191,-0.9698037879375244
-0.741302538363725,-0.3787893096895742,-0.7649903902005688
-0.5979630811451966,-0.09484262331502925,-0.6857077846249732
-0.21756221391140973,0.6758698111301642,-0.48089438688801756
0.06911670052564704,1.1626355592008126,-0.2959016405449609
0.2234822698379084,1.182917465370423,-0.11751577799987055
0.4054131193845021,1.7305289319499024,-0.07787447521207269
0.5046481282280987,2.278140398529382,-0.13733642939376947
0.5928570249779623,2.4403956478862647,-0.084481359010039
0.543239520556164,2.014475618324447,-0.005198753434443287
0.25656060611910725,0.9800984036743196,-0.011805637232409598
0.27861283030657313,1.365454620896916,-0.11090889420190424
-0.3223102788018728,0.2296678753987364,-0.4610737354941186
-0.5373194646296654,-0.2976616850111328,-0.5469632248676807
-0.5207802964890659,-0.35850740351996385,-0.5073219220798828
-0.730276426269992,-0.48019884053762596,-0.7187422036148047
-0.8681028274416539,-0.6221721837248985,-0.8376661119781983
-0.9177203318634523,-0.5816083713856778,-0.9103418337558277
-1.0224683967539152,-0.7032998084033398,-0.9962313231293897
-0.9949031165195829,-0.5816083713856778,-1.002838206927356
-1.0390075648945147,-0.7235817145729503,-1.0094450907253223
-0.972850892332117,-0.7032998084033398,-0.9367693689476929
-0.7082242020825261,-0.6830179022337295,-0.6262458304432763
-0.07422275669288134,-0.48019884053762596,0.06747696834318612
0.6865789777746923,-0.15568834182386032,0.8735167916950758
-0.13486637320841258,-0.05427881097580855,-0.14394331319173578
-0.5152672404421994,0.10797643838107428,-0.6526733656351416
-0.47116279206726763,0.1891040630595157,-0.6262458304432763
-0.3057711106612733,0.026848813702632864,-0.3751842461205566
-0.27820583042694097,0.5338964679428917,-0.5073219220798828
-0.24512749414574211,0.493332655603671,-0.4544668516961523
-0.267179718333208,0.4122050309252296,-0.4544668516961523
0.2510475500722408,0.7569974358086056,0.05426320074725349
1.447380712242266,1.304608902388085,1.3095711223608522
1.0669798450084793,1.1626355592008126,0.899944326886941
0.5211872963686981,0.7569974358086056,0.37800050684760267
-0.1293533171615461,0.16882215688990534,-0.21001215117139888
-0.1734577655364779,0.06741262604185358,-0.2298328025652978
-0.5428325206765319,-0.21653406033269137,-0.5799976438575122
-0.7468155944105914,-0.3990712158591846,-0.7649903902005688
-0.9122072758165858,-0.5004807467072363,-0.9301624851497265
-0.972850892332117,-0.6018902775552881,-0.9698037879375244
-0.9673378362852505,-0.5816083713856778,-0.9698037879375244
-1.0390075648945147,-0.7235817145729503,-1.0094450907253223
-1.0114422846601823,-0.6424540898945088,-1.002838206927356
-0.9563117241915176,-0.7032998084033398,-0.9169487175537939
-0.7247633702231255,-0.6627359960641191,-0.6526733656351416
-0.0025530280836171468,-0.48019884053762596,0.15336645771674814
0.20143004565044248,-0.41935312202879493,0.37800050684760267
-0.7468155944105914,-0.6424540898945088,-0.6857077846249732
-0.8239983790667221,-0.6018902775552881,-0.791417925392434
-0.7743808746449239,-0.5004807467072363,-0.7649903902005688
-0.5373194646296654,-0.5410445590464571,-0.46768061929208493
-0.4601366799735347,-0.27737977884152243,-0.4610737354941186
-0.8019461548792562,-0.3990712158591846,-0.8310592281802319
-0.614502249285796,-0.23681596650230174,-0.6592802494331079
-0.49872807230160004,-0.3382254973503535,-0.48750127068598387
0.5597786886967634,-0.13540643565424998,0.7149515805438844
0.19040393355670954,-0.2976616850111328,0.3251454364638722
-0.32782333484873927,-0.6627359960641191,-0.17697773218156732
-0.4766758481141341,-0.5410445590464571,-0.3950048975144555
-0.5814239130045972,-0.5207626528768466,-0.5271425734737817
-0.7468155944105914,-0.5816083713856778,-0.705528436018872
-0.8295114351135886,-0.5613264652160674,-0.811238576786333
-0.961824780238384,-0.6627359960641191,-0.9367693689476929
-1.0390075648945147,-0.7235817145729503,-1.0094450907253223
-1.0334945088476482,-0.7235817145729503,-1.002838206927356
-1.0334945088476482,-0.7235817145729503,-1.002838206927356
-1.0279814528007818,-0.7032998084033398,-1.002838206927356
-1.0169553407070488,-0.7032998084033398,-0.9896244393314233
-0.857076715347921,-0.7032998084033398,-0.7980248091904004
-0.6586066976607279,-0.6627359960641191,-0.5733907600595459
-0.14037942925527905,-0.6018902775552881,0.02783566555538826
-0.6861719778950602,-0.6830179022337295,-0.5998182952514111
-0.7909200427855233,-0.6424540898945088,-0.7385628550087036
-0.7082242020825261,-0.6424540898945088,-0.6394595980392089
-0.5207802964890659,-0.48019884053762596,-0.46768061929208493
-0.7082242020825261,-0.6018902775552881,-0.6526733656351416
-0.4601366799735347,-0.23681596650230174,-0.47428750309005124
-0.5979630811451966,-0.48019884053762596,-0.5601769924636133
-0.26166666228634156,-0.2570978726719121,-0.2298328025652978
0.65901369754036,-0.21653406033269137,0.8603030240991432
0.7251703701027578,-0.15568834182386032,0.91976497828084
-0.07973581273974782,-0.41935312202879493,0.041049433151320876
-0.34987555903620515,-0.5816083713856778,-0.2298328025652978
-0.39949306345800345,-0.3787893096895742,-0.3553635947266577
-0.49872807230160004,-0.5207626528768466,-0.42803931650428706
-0.7027111460356597,-0.6221721837248985,-0.6394595980392089
-0.9287464439571852,-0.6627359960641191,-0.897128066159895
-0.9893900604727164,-0.7032998084033398,-0.9565900203415918
-1.0279814528007818,-0.7235817145729503,-0.9962313231293897
-1.0334945088476482,-0.7235817145729503,-1.002838206927356
-0.9949031165195829,-0.7032998084033398,-0.9631969041395582
-0.9673378362852505,-0.6830179022337295,-0.9367693689476929
-0.6586066976607279,-0.6424540898945088,-0.5799976438575122
0.01949919610384876,-0.5004807467072363,0.18640087670657968
0.8133792668526214,-0.2976616850111328,1.0717233056340651
-0.10730109297408019,-0.35850740351996385,-0.011805637232409598
-0.5538586327702648,-0.2976616850111328,-0.5667838762615796
-0.4105191755517364,-0.15568834182386032,-0.4412530841002197
-0.24512749414574211,-0.013714998636587844,-0.28929475674699456
-0.16794470948961143,0.04713071987224322,-0.2166190349693652
-0.2892319425206739,0.006566907533022511,-0.34875671092869137
-0.26166666228634156,0.43248693709483993,-0.4544668516961523
0.06911670052564704,0.27023168773795714,-0.005198753434443287
1.0945451252428116,0.2905135939075675,1.217074749189324
0.8133792668526214,0.2296678753987364,0.899944326886941
0.3833608951970362,0.026848813702632864,0.45067622862523204
-0.11281414902094668,-0.27737977884152243,-0.044840056222241145
-0.24512749414574211,-0.3382254973503535,-0.18358461597953363
-0.47116279206726763,-0.27737977884152243,-0.47428750309005124
-0.7854069867386568,-0.5816083713856778,-0.7517766226046362
-0.8956681076759864,-0.6018902775552881,-0.877307414765996
-0.961824780238384,-0.6018902775552881,-0.9565900203415918
-0.9452856120977846,-0.5613264652160674,-0.9499831365436255
-1.0279814528007818,-0.7235817145729503,-0.9962313231293897
-1.0279814528007818,-0.7235817145729503,-0.9962313231293897
-0.972850892332117,-0.6830179022337295,-0.9433762527456592
-0.7854069867386568,-0.6221721837248985,-0.7385628550087036
-0.2230752699582762,-0.5207626528768466,-0.09769512660597161
0.6093961931185617,-0.2976616850111328,0.8272686051093117
-0.0631966445991484,-0.3990712158591846,0.05426320074725349
-0.37192778322367104,-0.09484262331502925,-0.41482554890835444
-0.2947449985675404,0.10797643838107428,-0.38839801371648924
0.05809058843191409,0.1891040630595157,0.008015014161489331
-0.05217053250541544,0.2296678753987364,-0.13733642939376947
-0.14589248530214552,0.43248693709483993,-0.3157222919388598
